#title = mean sea level anomaly Indian Ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.23 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2010.4968,,,61.59000,
2010.5105,,53.69000,,
2010.5240,,,42.11000,
2010.5376,,31.72000,,
2010.5511,,,44.56000,
2010.5631,,46.83000,,
2010.5783,,,50.32000,
2010.5919,,47.33000,,
2010.6053,,,59.05000,
2010.6190,,69.90000,,
2010.6326,,,65.36000,
2010.6463,,54.58000,,
2010.6597,,,40.56000,
2010.6732,,42.25000,,
2010.6868,,,44.19000,
2010.7005,,44.40000,,
2010.7140,,,47.77000,
2010.7277,,49.03000,,
2010.7411,,,38.96000,
2010.7548,,32.55000,,
2010.7683,,,24.59000,
2010.7820,,31.49000,,
2010.7955,,,37.33000,
2010.8091,,43.78000,,
2010.8226,,,47.41000,
2010.8363,,61.05000,,
2010.8497,,,50.17000,
2010.8635,,46.57000,,
2010.8769,,,42.62000,
2010.8906,,40.46000,,
2010.9041,,,43.00000,
2010.9178,,45.67000,,
2010.9313,,,42.82000,
2010.9449,,37.15000,,
2010.9584,,,31.99000,
2010.9720,,40.73000,,
2010.9856,,,38.61000,
2010.9993,,34.13000,,
2011.0128,,,21.30000,
2011.0263,,16.80000,,
2011.0399,,,11.96000,
2011.0535,,9.75000,,
2011.0669,,,27.02000,
2011.0806,,41.22000,,
2011.0942,,,44.49000,
2011.1078,,41.22000,,
2011.1211,,,31.62000,
2011.1348,,31.49000,,
2011.1484,,,25.31000,
2011.1620,,30.64000,,
2011.1756,,,36.91000,
2011.1891,,38.01000,,
2011.2027,,,42.95000,
2011.2162,,37.30000,,
2011.2298,,,34.55000,
2011.2435,,26.04000,,
2011.2569,,,25.03000,
2011.2705,,27.85000,,
2011.2841,,,32.89000,
2011.2978,,35.24000,,
2011.3113,,,39.41000,
2011.3249,,37.10000,,
2011.3384,,,27.66000,
2011.3520,,28.12000,,
2011.3655,,,32.01000,
2011.3792,,27.49000,,
2011.3927,,,35.59000,
2011.4063,,44.67000,,
2011.4198,,,46.64000,
2011.4335,,46.61000,,
2011.4469,,,38.27000,
2011.4608,,27.08000,,
2011.4742,,,27.83000,
2011.4877,,27.58000,,
2011.5012,,,36.12000,
2011.5150,,40.08000,,
