#title = mean sea level anomaly global ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 2.96 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2010.4562,,30.09000,,
2010.4698,,,30.70000,
2010.4833,,28.56000,,
2010.4970,,,30.27000,
2010.5105,,27.11000,,
2010.5242,,,29.90000,
2010.5377,,28.75000,,
2010.5513,,,30.30000,
2010.5639,,28.81000,,
2010.5784,,,28.31000,
2010.5920,,28.69000,,
2010.6055,,,26.57000,
2010.6192,,31.14000,,
2010.6328,,,27.63000,
2010.6463,,27.60000,,
2010.6599,,,23.79000,
2010.6733,,25.65000,,
2010.6870,,,25.43000,
2010.7006,,25.64000,,
2010.7142,,,24.83000,
2010.7277,,25.09000,,
2010.7414,,,23.95000,
2010.7549,,23.56000,,
2010.7685,,,25.07000,
2010.7820,,25.64000,,
2010.7956,,,28.32000,
2010.8092,,29.25000,,
2010.8228,,,26.50000,
2010.8364,,28.64000,,
2010.8499,,,25.62000,
2010.8635,,26.28000,,
2010.8771,,,26.84000,
2010.8906,,22.35000,,
2010.9043,,,22.70000,
2010.9178,,21.01000,,
2010.9314,,,23.94000,
2010.9449,,24.08000,,
2010.9586,,,23.60000,
2010.9721,,26.08000,,
2010.9857,,,25.98000,
2010.9993,,26.14000,,
2011.0129,,,23.63000,
2011.0264,,22.86000,,
2011.0399,,,22.99000,
2011.0536,,22.69000,,
2011.0671,,,24.74000,
2011.0807,,25.47000,,
2011.0943,,,23.23000,
2011.1078,,23.48000,,
2011.1214,,,22.08000,
2011.1350,,24.20000,,
2011.1486,,,22.80000,
2011.1621,,24.45000,,
2011.1757,,,23.41000,
2011.1892,,23.44000,,
2011.2029,,,23.45000,
2011.2164,,22.51000,,
2011.2300,,,21.33000,
2011.2436,,23.20000,,
2011.2571,,,23.20000,
2011.2705,,23.24000,,
2011.2843,,,23.57000,
2011.2978,,23.07000,,
2011.3115,,,23.13000,
2011.3250,,21.68000,,
2011.3386,,,20.38000,
2011.3521,,21.79000,,
2011.3657,,,23.98000,
2011.3793,,21.28000,,
2011.3929,,,24.91000,
2011.4064,,24.41000,,
2011.4200,,,25.03000,
2011.4336,,25.05000,,
2011.4471,,,25.68000,
2011.4607,,25.85000,,
2011.4743,,,28.03000,
2011.4879,,25.68000,,
2011.5014,,,26.16000,
2011.5151,,24.40000,,
2011.5286,,,25.35000,
2011.5421,,22.31000,,
2011.5558,,,24.42000,
2011.5693,,24.39000,,
2011.5830,,,25.29000,
2011.5965,,26.27000,,
2011.6100,,,27.93000,
2011.6236,,25.21000,,
2011.6372,,,28.20000,
2011.6508,,29.16000,,
2011.6644,,,27.56000,
2011.6778,,26.81000,,
2011.6916,,,25.82000,
2011.7051,,22.82000,,
2011.7187,,,25.35000,
2011.7319,,25.91000,,
2011.7459,,,27.72000,
2011.7591,,27.93000,,
2011.7730,,,29.99000,
2011.7867,,29.75000,,
2011.8002,,,31.09000,
2011.8137,,25.63000,,
2011.8273,,,26.73000,
2011.8408,,25.77000,,
2011.8544,,,26.10000,
2011.8680,,22.07000,,
