#title = mean sea level anomaly Caribbean Sea (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.07 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2010.3755,,19.64000,,
2010.3892,,,30.07000,
2010.4026,,18.32000,,
2010.4168,,,21.47000,
2010.4287,,26.40000,,
2010.4438,,,61.01000,
2010.4567,,67.92000,,
2010.4705,,,47.64000,
2010.4843,,38.36000,,
2010.4979,,,36.01000,
2010.5110,,29.51000,,
2010.5249,,,50.53000,
2010.5381,,41.35000,,
2010.5522,,,32.72000,
2010.5653,,35.82000,,
2010.5795,,,21.20000,
2010.5923,,42.68000,,
2010.6064,,,33.58000,
2010.6198,,46.38000,,
2010.6338,,,34.75000,
2010.6469,,31.76000,,
2010.6605,,,41.71000,
2010.6739,,32.71000,,
2010.6878,,,45.46000,
2010.7008,,31.41000,,
2010.7154,,,46.71000,
2010.7288,,29.73000,,
2010.7424,,,24.74000,
2010.7555,,5.63000,,
2010.7697,,,16.36000,
2010.7823,,31.74000,,
2010.7965,,,19.58000,
2010.8098,,11.70000,,
2010.8233,,,-15.78000,
2010.8366,,-21.57000,,
2010.8512,,,-25.56000,
2010.8642,,7.10000,,
2010.8784,,,3.18000,
2010.8910,,2.84000,,
2010.9054,,,0.77000,
2010.9186,,-8.60000,,
2010.9325,,,-10.39000,
2010.9456,,-0.64000,,
2010.9595,,,-1.07000,
2010.9726,,-4.60000,,
2010.9869,,,-14.39000,
2011.0000,,0.33000,,
2011.0138,,,11.45000,
2011.0270,,17.05000,,
2011.0410,,,24.73000,
2011.0540,,17.95000,,
2011.0682,,,18.46000,
2011.0814,,8.97000,,
2011.0953,,,11.61000,
2011.1085,,1.18000,,
2011.1223,,,18.12000,
2011.1356,,24.68000,,
2011.1497,,,17.77000,
2011.1626,,21.77000,,
2011.1767,,,26.38000,
2011.1899,,31.47000,,
2011.2039,,,8.36000,
2011.2169,,5.79000,,
2011.2311,,,-5.09000,
2011.2441,,7.51000,,
2011.2580,,,14.23000,
2011.2704,,19.20000,,
